id field z lmass density1r1 density1r2 density1r3 density1r4 density1r5 density1r6 density1r7 density1r8 density1r9 density1r10 density1r11 density1r12 density1r13 density2r1 density2r2 density2r3 density2r4 density2r5 density2r6 density2r7 density2r8 density2r9 density2r10 density2r11 density2r12 density2r13 density3r1 density3r2 density3r3 density3r4 density3r5 density3r6 density3r7 density3r8 density3r9 density3r10 density3r11 density3r12 density3r13 density4r1 density4r2 density4r3 density4r4 density4r5 density4r6 density4r7 density4r8 density4r9 density4r10 density4r11 density4r12 density4r13 rand1r1 rand1r2 rand1r3 rand1r4 rand1r5 rand1r6 rand1r7 rand1r8 rand1r9 rand1r10 rand1r11 rand1r12 rand1r13 rand2r1 rand2r2 rand2r3 rand2r4 rand2r5 rand2r6 rand2r7 rand2r8 rand2r9 rand2r10 rand2r11 rand2r12 rand2r13 rand3r1 rand3r2 rand3r3 rand3r4 rand3r5 rand3r6 rand3r7 rand3r8 rand3r9 rand3r10 rand3r11 rand3r12 rand3r13 rand4r1 rand4r2 rand4r3 rand4r4 rand4r5 rand4r6 rand4r7 rand4r8 rand4r9 rand4r10 rand4r11 rand4r12 rand4r13
2957.0 AEGIS 2.4753 11.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.3986748523612645e-06 3.5014087480216976e-06 2.5344289629566916e-06 2.3710897070170763e-06 2.5707514945064584e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 3.183098861837907e-07 8.87050137034842e-07 1.16032049492325e-06 1.164871770948239e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.183098861837907e-07 5.068857925913383e-07 4.035897373646087e-07 4.820159052199609e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.183098861837907e-07 3.801643444435037e-07 1.5134615151172826e-07 2.2092395655914876e-07 0.0 0.0 0.0 0.0 7.957747154594767e-06 6.336072407391728e-06 6.30608964632201e-06 5.020999012707916e-06 4.397570562662318e-06 4.297183463481174e-06 3.6115612722132854e-06 3.48096148476975e-06 2.5456464994429187e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 1.0041998025415833e-06 2.3986748523612645e-06 2.864788975654116e-06 2.2493057046240635e-06 2.0431730454083314e-06 1.5565096939394571e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 8.753521870054244e-07 7.603286888870074e-07 6.432211439248452e-07 5.523098913978719e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.336072407391728e-08 1.3873397221908423e-07 1.4058797235582194e-07
3106.0 AEGIS 1.6345 11.12 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 2.0083996050831666e-06 2.3986748523612645e-06 2.864788975654116e-06 3.0413147555480297e-06 3.0269230302345655e-06 2.610919486608122e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 1.2732395447351628e-06 3.0413147555480297e-06 2.270192272675924e-06 1.506299703812378e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5915494309189535e-06 1.9008217222175186e-06 1.6143589494584348e-06 1.1849557669990706e-06 0.0012672144814783468 0.000504487171705762 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 4.016799210166333e-06 2.3986748523612645e-06 9.54929658551372e-07 1.1404930333305112e-06 6.558333232174892e-07 4.6193190916912924e-07 0.0 0.0 0.0 0.0 7.957747154594767e-06 6.336072407391728e-06 2.522435858528804e-06 3.0125994076247497e-06 3.7979018495720017e-06 3.660563691113593e-06 2.977954031474112e-06 2.156682659042128e-06 1.968231612981507e-06 0.0 0.0 0.0 1.9988957103010564e-05 7.957747154594767e-06 9.504108611087591e-06 7.567307575586412e-06 4.518899111437125e-06 2.798453994421475e-06 2.3077466748324827e-06 1.5840181018479322e-06 1.1855448535085381e-06 1.154829772922823e-06 0.0 0.0 0.0 1.9988957103010564e-05 7.957747154594767e-06 3.168036203695864e-06 2.522435858528804e-06 2.0083996050831666e-06 2.798453994421475e-06 1.9894367886486917e-06 1.7424199120327254e-06 1.122483957045318e-06 9.640318104399218e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 1.1993374261806322e-06 7.16197243913529e-07 5.385661546282969e-07 3.783653787793207e-07 3.765749259530945e-07
3311.0 AEGIS 1.8535 11.33 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 3.1982331364816857e-06 3.183098861837907e-06 2.7878718592523605e-06 2.3710897070170763e-06 2.189155569540656e-06 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 6.0251988152494995e-06 2.3986748523612645e-06 1.5915494309189535e-06 1.1404930333305112e-06 1.16032049492325e-06 1.1046197827957438e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 1.5915494309189535e-06 1.5206573777740149e-06 9.585256262409457e-07 7.230238578299415e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 7.995582841204214e-07 3.183098861837907e-07 3.801643444435037e-07 3.026923030234565e-07 3.8159592496580244e-07 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 3.783653787793206e-06 4.016799210166333e-06 3.7979018495720017e-06 3.42183127647575e-06 3.009634393511071e-06 2.5602723964067364e-06 1.9531686159433833e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 1.5062997038123749e-06 2.198785281331159e-06 2.148591731740587e-06 1.7424199120327254e-06 1.4756249772393505e-06 1.0744937887194962e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 1.261217929264402e-06 1.5062997038123749e-06 9.994478551505268e-07 1.1936620731892152e-06 9.82091223145718e-07 9.711378055335898e-07 7.029398617791097e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 7.995582841204214e-07 5.570423008216338e-07 5.385661546282969e-07 3.783653787793207e-07 3.213439368133073e-07
3654.0 AEGIS 0.6399 11.05 0.0 0.000504487171705762 0.00020083996050831703 0.0001599116568240845 6.366197723675813e-05 2.534428962956691e-05 1.0089743434115216e-05 4.016799210166333e-06 2.3986748523612645e-06 3.183098861837907e-06 3.4214790999915332e-06 2.875576878722837e-06 1.8878956287781804e-06 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 6.0251988152494995e-06 3.1982331364816857e-06 1.5915494309189535e-06 1.9008217222175186e-06 2.0179486868230437e-06 1.4661317117107146e-06 0.0 0.0 0.0 7.995582841204225e-05 9.54929658551372e-05 3.8016434444350364e-05 1.5134615151172825e-05 1.0041998025415833e-05 3.997791420602107e-06 2.5464790894703256e-06 1.774100274069684e-06 1.4630127979467067e-06 1.1247037788465755e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.801643444435037e-07 5.044871717057609e-07 3.615119289149707e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5062997038123749e-06 9.994478551505268e-07 5.570423008216338e-07 6.652876027761315e-07 7.567307575586414e-07 1.099598783783036e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5062997038123749e-06 9.994478551505268e-07 6.366197723675814e-07 6.969679648130901e-07 7.188942196807092e-07 8.937378242620109e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 3.997791420602107e-07 2.38732414637843e-07 3.1680362036958645e-07 5.549358888763369e-07 6.17582878563075e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 3.997791420602107e-07 2.38732414637843e-07 1.5840181018479322e-07 2.270192272675924e-07 2.510499506353963e-07
5016.0 AEGIS 1.9978 11.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 3.997791420602107e-06 4.774648292756861e-06 3.6749219962872025e-06 3.279166616087446e-06 1.9481476169306753e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.1982331364816857e-06 3.183098861837907e-06 2.1542646185131877e-06 2.0179486868230437e-06 1.225123759100734e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.366197723675814e-07 1.3939359296261802e-06 1.4125640807761305e-06 8.033598420332682e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 9.54929658551372e-07 1.1404930333305112e-06 1.16032049492325e-06 6.025198815249512e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 1.3992269972107374e-06 1.6711269024649012e-06 1.5206573777740149e-06 1.4251762600687744e-06 1.3155017413294768e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 5.996687130903161e-07 7.957747154594768e-07 1.0454519472196353e-06 9.711378055335898e-07 8.385068351222237e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 5.996687130903161e-07 5.570423008216338e-07 4.7520543055437965e-07 5.29711530291049e-07 4.6695290818183716e-07 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 1.0041998025415833e-06 7.995582841204214e-07 4.77464829275686e-07 5.068857925913383e-07 4.035897373646087e-07 3.9163792299121824e-07
5465.0 AEGIS 0.5483 11.08 0.0 0.0 0.00020083996050831703 0.0001599116568240845 9.54929658551372e-05 3.8016434444350364e-05 1.5134615151172825e-05 1.0041998025415833e-05 5.59690798884295e-06 5.092958178940651e-06 3.4214790999915332e-06 1.9674999696524674e-06 1.024283798592417e-06 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 8.033598420332667e-06 3.997791420602107e-06 2.864788975654116e-06 2.7878718592523605e-06 1.9170512524818915e-06 9.238638183382585e-07 0.0012672144814783468 0.000504487171705762 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 6.0251988152494995e-06 3.997791420602107e-06 2.864788975654116e-06 1.6473788259218495e-06 1.3116666464349783e-06 6.025198815249512e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.5344289629566913e-07 2.5224358585288046e-07 1.4058797235582194e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 3.997791420602107e-07 3.978873577297384e-07 6.336072407391729e-07 9.333012676556577e-07 8.13401840058684e-07 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 1.0041998025415833e-06 7.995582841204214e-07 9.54929658551372e-07 8.87050137034842e-07 9.206890883630136e-07 6.728138677028622e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.997791420602107e-07 3.183098861837907e-07 3.801643444435037e-07 6.179967853395571e-07 4.217639170674658e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 3.997791420602107e-07 2.38732414637843e-07 1.9008217222175186e-07 1.3873397221908423e-07 1.1046197827957438e-07
6115.0 AEGIS 1.372 11.09 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 2.534428962956691e-05 1.0089743434115216e-05 4.016799210166333e-06 3.1982331364816857e-06 2.5464790894703256e-06 2.407707514808857e-06 2.3206409898465e-06 1.626803680117368e-06 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 6.366197723675813e-05 2.534428962956691e-05 1.0089743434115216e-05 6.0251988152494995e-06 3.997791420602107e-06 4.45633840657307e-06 3.294757651843699e-06 2.270192272675924e-06 1.5866356880157047e-06 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 4.016799210166333e-06 1.5991165682408428e-06 1.909859317102744e-06 1.774100274069684e-06 1.4630127979467067e-06 1.084535786744912e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 9.54929658551372e-07 8.87050137034842e-07 6.05384606046913e-07 4.418479131182975e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.978873577297384e-07 6.969679648130901e-07 8.954647297777255e-07 1.2150817610753182e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.997791420602107e-07 7.16197243913529e-07 8.236894129609248e-07 1.0089743434115218e-06 9.941578045161694e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.997791420602107e-07 3.183098861837907e-07 3.4848398240654506e-07 5.80160247461625e-07 7.330658558553573e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9988957103010535e-07 3.183098861837907e-07 3.1680362036958645e-07 3.9097755807196467e-07 3.5146993088955487e-07
6234.0 AEGIS 1.1098 11.05 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 2.534428962956691e-05 1.0089743434115216e-05 6.0251988152494995e-06 2.3986748523612645e-06 1.5915494309189535e-06 1.6473788259218495e-06 1.6143589494584348e-06 9.841158064907535e-07 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 4.016799210166333e-06 2.3986748523612645e-06 2.228169203286535e-06 1.774100274069684e-06 1.9170512524818915e-06 1.1247037788465755e-06 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 4.016799210166333e-06 1.5991165682408428e-06 1.909859317102744e-06 1.9008217222175186e-06 1.5639102322878587e-06 9.037798222874268e-07 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 2.0083996050831666e-06 1.5991165682408428e-06 6.366197723675814e-07 5.068857925913383e-07 4.540384545351848e-07 4.217639170674658e-07 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 2.0083996050831666e-06 2.5985644233913697e-06 2.228169203286535e-06 1.8057806361066427e-06 1.4125640807761305e-06 1.1297247778592835e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5062997038123749e-06 1.1993374261806322e-06 1.2732395447351628e-06 1.6473788259218495e-06 1.5134615151172828e-06 1.360690732443848e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 1.5062997038123749e-06 1.7990061392709482e-06 1.8302818455567964e-06 1.4572966537000975e-06 1.210769212093826e-06 1.0594307916813725e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 1.5991165682408428e-06 1.1936620731892152e-06 7.286483268500488e-07 6.05384606046913e-07 5.774148864614115e-07
6262.0 AEGIS 1.901 11.27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 9.54929658551372e-07 2.027543170365353e-06 2.421538424187652e-06 1.847727636676517e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 7.995582841204214e-07 6.366197723675814e-07 1.2672144814783458e-06 1.4125640807761305e-06 9.841158064907535e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.068857925913383e-07 1.059423060582098e-06 7.029398617791097e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 3.183098861837907e-07 3.801643444435037e-07 3.026923030234565e-07 3.615119289149707e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 1.3992269972107374e-06 1.2732395447351628e-06 1.3939359296261802e-06 2.0936217625789078e-06 1.641866677155492e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 3.997791420602107e-07 1.1936620731892152e-06 1.0771323092565938e-06 1.210769212093826e-06 9.037798222874268e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 5.996687130903161e-07 6.366197723675814e-07 5.385661546282969e-07 6.432211439248452e-07 5.824358854741195e-07 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 1.261217929264402e-06 5.020999012707917e-07 1.9988957103010535e-07 8.753521870054244e-07 6.019268787022142e-07 5.170993509984049e-07 4.1172191904204995e-07
6424.0 AEGIS 1.1622 11.38 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 6.0251988152494995e-06 3.1982331364816857e-06 3.183098861837907e-06 2.661150411104526e-06 2.0179486868230437e-06 1.305459743304061e-06 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 6.0251988152494995e-06 3.997791420602107e-06 4.138028520389279e-06 2.2809860666610223e-06 2.5728845756993807e-06 1.4862157077615463e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 3.1982331364816857e-06 2.5464790894703256e-06 2.661150411104526e-06 2.0683974039936196e-06 1.2452077551515658e-06 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 4.016799210166333e-06 2.3986748523612645e-06 1.5915494309189535e-06 1.1404930333305112e-06 7.567307575586414e-07 5.42267893372456e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9988957103010535e-07 2.38732414637843e-07 4.43525068517421e-07 7.819551161439293e-07 1.1046197827957438e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.997791420602107e-07 3.183098861837907e-07 4.43525068517421e-07 8.702403711924375e-07 1.1096407818084518e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.997791420602107e-07 1.5915494309189535e-07 4.43525068517421e-07 7.441185782659973e-07 9.138218203128426e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-07 3.279166616087446e-07 4.3180591509288167e-07
6691.0 AEGIS 1.3859 11.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 9.54929658551372e-07 2.407707514808857e-06 2.0179486868230437e-06 1.7272236603715267e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 4.016799210166333e-06 3.997791420602107e-06 3.183098861837907e-06 3.1680362036958644e-06 2.270192272675924e-06 1.4661317117107146e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 3.1982331364816857e-06 2.228169203286535e-06 1.9008217222175186e-06 1.5134615151172828e-06 1.1849557669990706e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 9.54929658551372e-07 7.603286888870074e-07 7.567307575586414e-07 4.418479131182975e-07 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 1.0041998025415833e-06 1.3992269972107374e-06 1.5915494309189535e-06 1.4572966537000975e-06 1.135096136337962e-06 1.014241800567001e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 1.9988957103010537e-06 2.0690142601946393e-06 1.425616291663139e-06 1.1855448535085381e-06 9.037798222874268e-07 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 2.0083996050831666e-06 1.1993374261806322e-06 1.1936620731892152e-06 1.1088126712935524e-06 9.585256262409457e-07 7.180028588172335e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 5.996687130903161e-07 4.77464829275686e-07 4.43525068517421e-07 3.026923030234565e-07 2.510499506353963e-07
6880.0 AEGIS 1.5579 11.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 3.1982331364816857e-06 2.864788975654116e-06 2.7878718592523605e-06 2.724230727211109e-06 2.108819585337329e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 4.016799210166333e-06 2.3986748523612645e-06 2.864788975654116e-06 2.914593307400195e-06 2.2197435555053477e-06 1.446047715659883e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 1.5991165682408428e-06 1.909859317102744e-06 2.661150411104526e-06 1.9674999696524674e-06 1.365711731456556e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.3986748523612645e-06 1.2732395447351628e-06 6.336072407391729e-07 7.567307575586414e-07 4.820159052199609e-07 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 2.522435858528804e-06 3.0125994076247497e-06 2.3986748523612645e-06 2.3873241463784303e-06 3.453159462028492e-06 2.8881890580154813e-06 1.7924966475367298e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 3.0125994076247497e-06 1.9988957103010537e-06 2.3077466748324827e-06 2.2176253425871048e-06 1.9422756110671796e-06 1.3104807423167687e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 3.783653787793206e-06 2.510499506353958e-06 2.198785281331159e-06 2.864788975654116e-06 2.376027152771898e-06 1.9296634317745353e-06 1.2301447581134419e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.183098861837907e-07 4.118447064804624e-07 5.549358888763369e-07 4.518899111437134e-07
7601.0 AEGIS 1.6473 11.3 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 6.0251988152494995e-06 5.59690798884295e-06 8.594366926962348e-06 6.589515303687398e-06 5.398012737251641e-06 2.8519274392181024e-06 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 6.366197723675813e-05 3.8016434444350364e-05 1.5134615151172825e-05 1.0041998025415833e-05 4.797349704722529e-06 3.183098861837907e-06 3.4214790999915332e-06 2.9260255958934133e-06 1.6468876761681998e-06 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 6.0251988152494995e-06 5.59690798884295e-06 6.366197723675814e-06 4.308529237026375e-06 3.0269230302345655e-06 1.4259637196090512e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 1.2732395447351628e-06 1.5206573777740149e-06 1.16032049492325e-06 5.824358854741195e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9988957103010535e-07 7.16197243913529e-07 8.87050137034842e-07 9.459134469483016e-07 1.2452077551515658e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.38732414637843e-07 3.4848398240654506e-07 5.549358888763369e-07 7.380868548680652e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5915494309189535e-07 3.801643444435037e-07 4.792628131204729e-07 5.523098913978719e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.957747154594767e-08 1.2672144814783456e-07 2.648557651455245e-07 2.510499506353963e-07
7771.0 AEGIS 1.2838 11.04 0.0 0.0 0.0 0.0 0.0 0.0 1.5134615151172825e-05 8.033598420332667e-06 7.995582841204215e-06 4.45633840657307e-06 2.661150411104526e-06 2.724230727211109e-06 1.9883156090323387e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 1.5991165682408428e-06 1.5915494309189535e-06 1.5206573777740149e-06 1.664807666629011e-06 1.5263836998632098e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 6.366197723675814e-07 1.2672144814783458e-06 1.5134615151172828e-06 1.305459743304061e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 1.5991165682408428e-06 1.2732395447351628e-06 1.1404930333305112e-06 9.080769090703696e-07 5.221838973216243e-07 0.0 0.0 0.0 1.9988957103010564e-05 7.957747154594767e-06 3.168036203695864e-06 3.783653787793206e-06 3.5146993088955413e-06 4.597460133692423e-06 3.0239439187460114e-06 3.009634393511071e-06 2.5224358585288044e-06 1.7623706534604823e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 1.261217929264402e-06 1.5062997038123749e-06 1.5991165682408428e-06 1.432394487827058e-06 2.0592235324023118e-06 1.9296634317745353e-06 1.3456277354057243e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.3992269972107374e-06 1.1936620731892152e-06 1.8691413601805598e-06 1.601746770165791e-06 1.1247037788465755e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 5.020999012707917e-07 9.994478551505268e-07 9.54929658551372e-07 8.553697749978833e-07 7.945672954365734e-07 5.020999012707926e-07
8635.0 AEGIS 2.1979 11.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 1.5915494309189535e-06 2.407707514808857e-06 2.270192272675924e-06 1.446047715659883e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 2.228169203286535e-06 2.5344289629566916e-06 1.9170512524818915e-06 9.640318104399218e-07 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 4.016799210166333e-06 4.797349704722529e-06 1.909859317102744e-06 1.774100274069684e-06 1.16032049492325e-06 7.230238578299415e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 6.366197723675814e-07 5.068857925913383e-07 3.5314102019403264e-07 1.6067196840665365e-07 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 1.5062997038123749e-06 1.1993374261806322e-06 1.432394487827058e-06 1.4572966537000975e-06 1.172932674215894e-06 1.0594307916813725e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 2.522435858528804e-06 1.5062997038123749e-06 1.3992269972107374e-06 1.1140846016432675e-06 7.920090509239661e-07 7.188942196807092e-07 8.13401840058684e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 3.997791420602107e-07 7.16197243913529e-07 5.385661546282969e-07 5.044871717057609e-07 4.719739071945451e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9988957103010535e-07 2.38732414637843e-07 1.2672144814783456e-07 1.5134615151172826e-07 1.4560897136852987e-07
8646.0 AEGIS 1.6606 11.05 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 2.534428962956691e-05 1.5134615151172825e-05 2.0083996050831665e-05 1.11938159776859e-05 7.957747154594767e-06 7.476565440722239e-06 4.4394871110106954e-06 2.7916754510656072e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 4.138028520389279e-06 4.055086340730706e-06 2.5728845756993807e-06 1.626803680117368e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 8.033598420332667e-06 5.59690798884295e-06 4.45633840657307e-06 4.4352506851742095e-06 2.7746794443816848e-06 1.3456277354057243e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 2.3986748523612645e-06 2.864788975654116e-06 2.1542646185131877e-06 1.0089743434115218e-06 5.221838973216243e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.217625342587105e-07 5.42323709583693e-07 9.991788035288774e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.336072407391728e-08 1.8918268938966035e-07 5.221838973216243e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.336072407391728e-08 1.7657051009701632e-07 4.016799210166341e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.828525504850816e-08 1.2050397630499022e-07
